"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"4228","Paul Nash","British, 1889–1946","British","Male","1889","1946","Q727643","500032079.0"
"10251","Gilardi & Barzaghi, Italy","","","","0","0","",""
"11189","Fahr-Leuchten, Stuttgart","","","","0","0","",""
"28890","Siemens Transportation Systems, Inc.","USA","American","","0","0","",""
"32101","Lacloche Gallery","","","","0","0","",""
"42743","Thompson","","","","0","0","",""
"4691","Larry Poons","American, born Japan 1937","American","Male","1937","0","Q327862","500019976.0"
"11077","Swedlow Aeroplastics Corp.","","","","0","0","",""
"235","Jean-Michel Atlan","French, born Algeria. 1913–1960","French","Male","1913","1960","Q689646","500055885.0"
"9611","R.A. Frederick Co., United States","","American","","0","0","",""
"8067","Robert Adamson","British, 1821–1848","British","Male","1821","1848","Q509636","500010587.0"
"420","André Beaudin","French, 1895–1975","French","Male","1895","1975","",""
"7968","Jim Shaw","American, born 1952","American","Male","1952","0","Q6198060","500056898.0"
"10449","Guild of Handicraft Ltd., London","","","","0","0","",""
"10931","Ralph O. Smith Co., Los Angeles, CA","","","","0","0","",""
"47511","Richie Lee","","","","0","0","",""
"1800","Henri Fantin-Latour","French, 1836–1904","French","Male","1836","1904","Q310715","500025754.0"
"5278","Esti Schur","Israeli","Israeli","Female","0","0","",""
"9102","Benedikt von Poschinger Kristallwarenfabric, Oberzwieslau, Germany","","","","0","0","",""
"4016","Joan Miró","Spanish, 1893–1983","Spanish","Male","1893","1983","Q152384","500014094.0"
"9721","A. Michelsen Silversmith, Denmark","","","","0","0","",""
"22956","Martec Engineering Corp., Long Beach, CA","","","","0","0","",""
"5181","Antonio Saura","Spanish, 1930–1998","Spanish","Male","1930","1998","Q528511","500029593.0"
"37691","Cyprien Gaillard","French, born 1980","French","Male","1980","0","Q675742","500294469.0"
"9557","Mardigian Corp., Detroit, MI","","","","0","0","",""
"29425","Stokke AS","Norway","Norwegian","","0","0","",""
"7442","Lella Vignelli","Italian, 1934–2016","Italian","Female","1934","2016","",""
"46788","Ernie Cefalu","American, born 1945","American","Male","1945","0","",""
"9759","Dansk Aluminum Industri N/S, Copenhagen, Denmark","","","","0","0","",""
"28211","Plus Minus Zero Co., Ltd.","Tokyo, Japan, est. 2003","Japanese","","2003","0","",""
"10299","James Dixon & Sons, England","","","","0","0","",""
"38737","Mart Stam","Dutch, 1899–1986","Dutch","Male","1899","1986","",""
"46702","Amazing Musical Instrument Company","founded c.1987, Toronto, Ontario","Canadian","","1987","0","",""
"5749","Luke Swank","American, 1890–1944","American","Male","1890","1944","Q18421713","500037019.0"
"22669","Franz Ackermann","German, born 1963","German","Male","1963","0","Q459421","500116117.0"
"9788","Tendo Co., Ltd., Tokyo, Japan","est. 1940","Japanese","","1940","0","",""
"27946","Clean Call","USA, est. 1995","American","","1995","0","",""
"9277","J.P. Kayser-Sohn Krefeld-Brockman, Germany","","","","0","0","",""
"9035","Fratelli Guzzini, Italy","","","","0","0","",""
"960","Giuseppe Capogrossi","Italian, 1900–1972","Italian","Male","1900","1972","Q320868","500026424.0"
"37992","Klaus Groh","German, born 1936","Polish","","1936","0","",""
"9454","Unknown British Manufacturer, England","","British","","0","0","",""
"23519","Vasily Ermilov","Russian, 1894–1968","Russian","Male","1894","1968","Q462295","500030060.0"
"3832","Henri Matisse","French, 1869–1954","French","Male","1869","1954","Q5589","500017300.0"
"2578","Robert Heinecken","American, 1931–2006","American","Male","1931","2006","Q7345382","500101250.0"
"5784","Peter Takal","American, 1905–1995","American","Male","1905","1995","",""
"9393","Angelo Testa Co., Chicago","","","","0","0","",""
"10749","Bauhaus Ceramic Workshops, Weimar, Germany","","","","0","0","",""
"6135","André Verlon","Austrian, 1917–1993","Austrian","Male","1917","1993","Q2582246","500124471.0"
"11198","Satisfaction, New York, NY","","","","0","0","",""
"75067","Minneapolis-Honeywell Regulator Company","","American","","0","0","",""
"11947","Natan Al'tman","Russian, 1889–1971","Russian","Male","1889","1971","",""
"3130","Paul Klee","German, born Switzerland. 1879–1940","German","Male","1879","1940","Q44007","500010493.0"
"10517","Hackman & Co., Helsinki","","","","0","0","",""
"25983","Rodney Graham","Canadian, born 1949","Canadian","Male","1949","0","Q320241","500115975.0"
"26850","Weiss/Manfredi Architects, New York, NY","","","","0","0","",""
"11196","Hessische Metallwerke (now mono GmbH), Germany","","","","0","0","",""
"74126","Mettalglas A.G.","German","German","","0","0","",""
"9766","Stede, Inc., Chicago","","","","0","0","",""
"3534","André Lhote","French, 1885–1962","French","Male","1885","1962","",""
"1841","Conrad Felixmüller","German, 1897–1977","German","Male","1897","1977","Q693095","500017719.0"
"9042","Aoshima Shoten Co., Ltd., Japan","","","","0","0","",""
"35728","Willem de Ridder","Dutch, born 1939","Dutch","Male","1939","0","",""
"42745","Gustavo Gavilondo","","","","0","0","",""
"5289","Reiner Schwarz","German","German","","0","0","",""
"3020","E. McKnight Kauffer","American, 1890–1954","American","Male","1890","1954","Q319819","500023586.0"
"6399","Garry Winogrand","American, 1928–1984","American","Male","1928","1984","Q121903","500014550.0"
"10246","Gallowhur Chemical Corp., Windsor, VT","","","","0","0","",""
"42980","Moggridge Associates","","","","0","0","",""
"32147","Marchatti","","","","0","0","",""
"1973","Robert Frank","American, born Switzerland.1924–2019","American","Male","1924","2019","Q467574","500019916.0"
"9952","Schwintzer & Gräff, Berlin","","","","0","0","",""
"48096","Akihisa Hirata Architecture Office","Japan, established 2005","","","0","0","",""
"30602","Stafford-Johnson Seating Corporation, Ionia, Michigan","","","","0","0","",""
"1859","León Ferrari","Argentine, 1920–2013","Argentine","Male","1920","2013","Q324030","500124517.0"
"1817","André Favory","French, 1888–1937","French","Male","1888","1937","",""
"45588","Artěl, Prague","","","","0","0","",""
"24280","Valentin Kataev","","","Male","0","0","",""
"9989","E. Kold Christensen, Copenhagen, Denmark","","","","0","0","",""
"10921","Carlo Moretti, s.n.c., Venice","","","","0","0","",""
"9607","Werkstätten Karl Hagenauer, Vienna","","","","0","0","",""
"28335","Kokuyo S&T Co., Ltd.","Japan","Japanese","","0","0","",""
"8170","Gordon Bunshaft","American, 1909–1990","American","Male","1909","1990","Q333581","500031232.0"
"9007","Bonniers, Inc., New York","","","","0","0","",""
"27006","Herman Goelitz Candy Company; now Jelly Belly Candy Company, USA","","","","0","0","",""
"10001","Tecno S.p.A., Milan","","","","0","0","",""
"1633","Jean Dubuffet","French, 1901–1985","French","Male","1901","1985","Q170076","500019113.0"
"5384","Musya Sheeler","American, born Russia. 1908–1981","American","Female","1908","1981","",""
"10792","Velca, Milan","","","","0","0","",""
"10492","Vacheron & Constantin-Le Coultre Watches, Inc., Switzerland","","","","0","0","",""
"8222","Gian Piero Frassinelli","Italian, born 1939","Italian","Male","1939","0","",""
"44162","Josefa Santos","Argentine, born 1931","Argentine","Female","1931","0","",""
"11112","The Subsidiary Co.(division of Artmongers and Manufactory Inc.), New York, NY","","","","0","0","",""
"49177","Matt Frewer","Canadian, born 1958","Canadian","Male","1958","0","",""
"10326","Diamond Plastic Box, Inc., Roanoke, VA","","","","0","0","",""
"10079","Alfred E. Knobler & Co.","","","","0","0","",""
"10555","Thonet, Germany","German, est. 1853","German","","1853","0","",""
"10273","Poiret, Paris","","","","0","0","",""
"2735","Eikoh Hosoe","Japanese, born 1933","Japanese","Male","1933","0","Q2564831","500115535.0"
"6064","Félix Vallotton","French, 1865–1925","French","Male","1865","1925","Q123740","500017056.0"
"18709","3M","USA, est. 1902","American","","1902","0","",""
"75021","The Crawford Shops","American","American","","0","0","",""
"1873","Robert Filliou","French, 1926–1987","French","Male","1926","1987","Q469833","500027344.0"
"3016","Alex Katz","American, born 1927","American","Male","1927","0","Q919265","500022493.0"
"7637","Paul McCarthy","American, born 1945","American","Male","1945","0","Q221732","500115653.0"
"11422","Patrick Cunningham","","","Male","0","0","",""
"10029","Küschall of America, Camarillo, CA","","","","0","0","",""
"31648","Ursula von Rydingsvard","American, born Germany 1942","American","Female","1942","0","",""
"4312","Oscar Nitzchke","American, born Germany. 1900–1991","American","Male","1900","1991","Q7106160","500034334.0"
"9970","Karhula-Iittala, Iittala, Finland","","","","0","0","",""
"9213","Lucie Rie Pottery, London","","","","0","0","",""
"48733","Ugo Gregoretti","Italian, born 1930","Italian","Male","1930","0","",""
"9307","Bauhaus Metal Workshop, Germany","","","","0","0","",""
"3263","Aleksei Kruchenykh","Russian, 1886–1969","Russian","Male","1886","1969","Q721962","500202621.0"
"24729","Toscano Manetti, Florence","","","","0","0","",""
"68036","Martine Syms","American, 1988","American","Female","1988","0","",""
"28219","Capsters","The Netherlands","Dutch","","0","0","",""
"9988","Porzellanfabrik, Schoenwald, Germany","","","","0","0","",""
"9882","G. Soderstrom, Helsinki","","","","0","0","",""
"44163","Justo Solsona","Argentine, born 1931","Argentine","Male","1931","0","",""
"46098","Mark Danks","American, born 1972","American","Male","1972","0","",""
"27463","Vitsœ, London, England","est. 1959","","","1959","0","",""
"2455","Raymond Hains","French, 1926–2005","French","Male","1926","2005","Q317823","500016937.0"
"33845","John Hubley","American, 1914–1977","American","Male","1914","1977","Q329972",""
"1511","Charles Despiau","French, 1874–1946","French","Male","1874","1946","Q82291","500115511.0"
"30166","Jeremy Deller","British, born 1966","British","Male","1966","0","",""
"10567","Progetti, Italy","","","","0","0","",""
"11068","Griscer Industries, Fort Wayne, IN","","","","0","0","",""
"27051","Tetra Pak, Sweden","","","","0","0","",""
"10664","ATH Design International, The Netherlands","","","","0","0","",""
"9264","Silkar Studios, New York, NY","","","","0","0","",""
"38127","Jill Richards","","","Female","0","0","",""
"9719","Mindset Corporation, Sunnyvale, CA","","","","0","0","",""
"28215","S. A. Weller Pottery, Zanesville, Ohio","1872–1948","","","1872","1948","",""
"5041","Mimmo Rotella","Italian, 1918–2006","Italian","Male","1918","2006","Q1348839","500020169.0"
"9424","Firma Karl Mathsson, Varnamo, Sweden","","","","0","0","",""
"10224","Peill & Putzler, Düren, Germany","","","","0","0","",""
"6361","Svend Wiig Hansen","Danish, 1922–1997","Danish","Male","1922","1997","",""
"22959","Nason & Moretti Studio","Italian","Italian","","0","0","",""
"31016","Navin Rawanchaikul","Thai, born 1971","Thai","Male","1971","0","",""
"46480","Jerry Harrison","American, born 1949","American","Male","1949","0","",""
"9231","Campeggi, Milan","","","","0","0","",""
"10706","Compagnia Italiana Lumi, Rome","","","","0","0","",""
"19075","Rudi Molacek","Austrian, born 1948","Austrian","Male","1948","0","",""
"26959","Johnson & Johnson Consumer Companies, Inc.","USA, est. 1886","American","","1886","0","",""
"37145","Pope.L","American, born 1955","American","Male","1955","0","Q2547113","500332876.0"
"10422","Riedel Crystal, Kufstein, Austria","","","","0","0","",""
"5970","Earl S. Tupper","American, 1907–1983","American","Male","1907","1983","Q741735",""
"10033","Design M Ingo Maurer GmbH, Munich","","","","0","0","",""
"6350","Robert Whitman","American, born 1935","American","Male","1935","0","Q7351025","500110594.0"
"6459","Frank Lloyd Wright","American, 1867–1959","American","Male","1867","1959","Q5604","500020307.0"
"48769","IDÉE Ltd., Japan","","","","0","0","",""
"23315","Mstislav Dobuzhinskii","Russian–Lithuanian, 1875–1952","","Male","1875","1952","",""
"11079","M & M Mfg. Co., Chicago, IL","","","","0","0","",""
"29552","Aero Sekur, Italy","","Italian","","0","0","",""
"30072","Moriceau + Mrzyk","","","","0","0","",""
"10350","O'Neill, Inc.","USA","American","","0","0","",""
"11192","Rothschild Plastics Corp., Philadelphia, PA","","","","0","0","",""
"10497","Arflex, S.p.A., Italy","","","","0","0","",""
"9740","Maison B. Bottet Père, Lyon","","","","0","0","",""
"5053","Georges Rouault","French, 1871–1958","French","Male","1871","1958","Q156128","500024798.0"
"11060","Cooper Canada Ltd., Toronto","","","","0","0","",""
"10801","J.G. Furniture Co., Brooklyn, NY","","","","0","0","",""
"24184","Various Unknown Artists","","","","0","0","",""
"69642","Nicolas Party","Swiss, born 1980","Swiss","Male","1980","0","",""
"10477","Interex Inc., New York, NY","","","","0","0","",""
"28328","Eric Fehlberg","Canadian, born 1976","Canadian","Male","1976","0","",""
"10596","Metz & Co., Amsterdam","","","","0","0","",""
"2233","Felix Gonzalez-Torres","American, born Cuba. 1957–1996","American","Male","1957","1996","Q1288359","500114715.0"
"10530","Fontana Arte, Italy","est. 1932","","","1932","0","",""
"45520","Jing Liu","Chinese, born 1980","Chinese","Female","1980","0","",""
"10495","Heidi Weber, Zürich","","","Female","0","0","",""
"22960","Symanka Karbaum/Scharf Hagelbergerstr, Berlin","German","German","","0","0","",""
"30187","Rudy VanderLans","Dutch, born 1955","Dutch","Male","1955","0","",""
"9905","Frantz Hingelberg, Aarhus, Denmark","","","Male","0","0","",""
"1739","James Ensor","Belgian, 1860–1949","Belgian","Male","1860","1949","Q158840","500032046.0"
"909","Paul Cadmus","American, 1904–1999","American","Male","1904","1999","Q519534","500009073.0"
"10904","Mort N. Marton Designs, NY","","","","0","0","",""
"10501","Vitra-Fehlbaum GmbH, Weil-am-Rhein, West Germany (now Germany)","","","","0","0","",""
"22530","Rosenthal AG, Germany","","","","0","0","",""
"35487","Wim T Schippers","Dutch, born 1942","Dutch","Male","1942","0","",""
"23054","Ranton & Co., United Kingdom","","","","0","0","",""
"9483","Unknown German Manufacturer","","German","","0","0","",""
"12001","Vladimir Burliuk","Ukrainian, 1886–1917","Ukrainian","Male","1886","1917","Q1364377","500120075.0"
"9590","Evans Products Co., Venice, California","","","","0","0","",""
"32234","Colli, Turin","","","","0","0","",""
"11128","France and Son A/S, Denmark","","","","0","0","",""
"3641","Jean Lurçat","French, 1892–1966","French","Male","1892","1966","Q468453","500014846.0"
"5601","Richard Stankiewicz","American, 1922–1983","American","Male","1922","1983","Q3431234","500007819.0"
"2357","Red Grooms","American, born 1937","American","Male","1937","0","Q3422714","500008450.0"
"49453","Rael San Fratello","United States, est. 2002","American","","2002","0","",""
"28889","Charles Dudley Arnold","Canadian, 1844–1927","Canadian","Male","1844","1927","",""
"39013","Sophie Peters","","","","0","0","",""
"45416","Jorge Rigamonti","Venezuelan, 1940–2008","Venezuelan","","1940","2008","",""
"10602","Carrera International GmbH, Traun, Austria","","","","0","0","",""
"9068","Eastman Kodak Company, Rochester, NY","American, established 1901","American","","1901","0","Q486269","500334798.0"
"9238","Nemo S.r.L., Rovallesca, Italy","","","","0","0","",""
"32989","Tisch School of the Arts","est. 1965","American","","1965","0","",""
"9968","Bauhaus Weaving Workshops, Weimar","","","","0","0","",""
"5852","Félix Thiollier","French, 1842–1914","French","Male","1842","1914","Q3092618","500017457.0"
"75110","Jordan Grabulovski","Macedonian, 1925–1986","Macedonian","Male","1925","1986","",""
"44161","Javier Sánchez Gómez","Argentine, born 1936","Argentine","Male","1936","0","",""
"10365","Bear Archery Company, Grayling, MI","","","","0","0","",""
"9586","Yamazaki Vellodo Co., Ltd.","","","","0","0","",""
"10294","Metal Office Furniture Co. (presently Steelcase, Inc.), New York, NY","","","","0","0","",""
"23473","David Shterenberg","","","Male","0","0","",""
"37701","Nye Ffarrabas (formerly Bici Forbes and Bici Forbes Hendricks)","American, born 1932","American","Female","1932","0","",""
"22535","Dansk International Designs, Ltd., Denmark","","","","0","0","",""
"34141","Benjamin Wheeler Howes","American, born 1983","American","Male","1983","0","",""
"3339","Adriano Lagostina","Italian, born 1915","Italian","Male","1915","0","",""
"9475","Berthold Palme, Czech Republic","","","","0","0","",""
"6766","Horst B. Baerenz","German, born 1939","German","Male","1939","0","",""
"22590","Radice Snc, Italy","","","","0","0","",""
"10348","Syn S.r.l., Italy","","","","0","0","",""
"27035","Leo Gerstenzang Infant Novelty Company; now Q-tips, Inc., USA","","","","0","0","",""
"26971","Sealed Air Corporation, USA","","","","0","0","",""
"9791","Bieffeplast S.p.A., Padua, Italy","","","","0","0","",""
"46576","SmartProjects","","","","0","0","",""
"38456","Brown Manufacturing Company, Decatur, GA","","","","0","0","",""
"10878","Rome Manufacturing Co., Div. of Revere Copper and Brass, Inc., Rome, NY","","","","0","0","",""
"11053","Ernest C. Higgins Co. (Allan Follet), Norwood, MA","","","","0","0","",""
"37709","Manfrotto Feltre Production Facilities, Feltre, Italy","est. 1972","","","1972","0","",""
"9103","Peter Hamburger Designs, New York, NY","","","","0","0","",""
"9031","Plastic Productions Co., Redwood City, CA","","","","0","0","",""
"22529","Phonola, Milan","","","","0","0","",""
"37851","Paul Lewis","American, born 1966","American","Male","1966","0","",""
"11177","Emeco, Hanover, Pennsylvania","","","","0","0","",""
"9594","Marrell Studios, San Francisco, CA","","","","0","0","",""
"46143","Nikki Dibben","British, born 1969","British","Female","1969","0","",""
"10772","Fratelli Chiminello","Italy","","","0","0","",""
"199","Nemesio Antúnez","Chilean, 1918–1993","Chilean","Male","1918","1993","",""
"9423","Driade S.p.A., Italy","","","","0","0","",""
"9573","Mitasho Co., Ltd., Gunma, Japan","","","","0","0","",""
"10416","Campana Objetos, São Paulo, Brazil","","","","0","0","",""
"9272","Ruppelwerk GmbH, Gotha, Germany","","","","0","0","",""
"9356","Hats Incredible, Inc., Braintree, MA","","","","0","0","",""
"27025","ACCO Brands, Inc., USA","","American","","0","0","",""
"1997","Mary E. Frey","American, born 1948","American","Female","1948","0","",""
"29741","Issey Miyake, Inc., Tokyo, Japan","founded 1970","","","1970","0","",""
"29069","North Safety Products","USA, est. 1973","American","","1973","0","",""
"11034","Oy Huonekalu-ja Rakennustyötehdas Ab, Turku, Finland","est. 1910","","","1910","0","",""
"11130","Artifort, The Netherlands","est. 1890","","","1890","0","",""
"9508","Stadler Werkstätten, Nonnenhorn, Germany","","","","0","0","",""
"40572","MOS Architects","est. 2003","","","2003","0","",""
"29216","Multiple manufacturers","","","","0","0","",""
"10920","DESTA (Deutsche Stahlmöbel), Berlin","","","","0","0","",""
"10245","Logitech, Inc.","Switzerland, est. 1981","American","","1981","0","",""
"8427","Louis Henry","American, born 1971","American","Male","1971","0","",""
"11124","John Mascheroni Furniture Co., New York, NY","","","","0","0","",""
"10755","Novelectric A.G., Zürich, Switzerland","","","","0","0","",""
"31447","KDDI Corporation","Tokyo, Japan, est. 1953","Japanese","","1953","0","",""
"10653","Oak, Product Design and Consultancy, Rotterdam","","","","0","0","",""
"31151","Wendy Furman","","","","0","0","",""
"4488","Eduardo Paolozzi","British, 1924–2005","British","Male","1924","2005","Q165397","500027981.0"
"36444","New York Architects","1984–1994","","","1984","1994","",""
"4874","Pierre Restany","French, 1930–2003","French","Male","1930","2003","",""
"10086","Ishimaru Co., Japan","","","","0","0","",""
"10522","Anonima Castelli, Bologna, Italy","","","","0","0","",""
"4278","Louise Nevelson","American, born Ukraine. 1899–1988","American","Female","1899","1988","Q7531","500001621.0"
"10969","IMEC, USA","","","","0","0","",""
"769","Marcel Breuer","American, born Hungary. 1902–1981","American","Male","1902","1981","Q57588","500118800.0"
"3434","Henri Le Secq","French, 1818–1882","French","Male","1818","1882","Q1383731","500002873.0"
"9774","A. Bianchi srl/Bilumen, Milan","","","","0","0","",""
"44606","Capcom, Osaka","founded 1983","Japanese","","1983","0","",""
"10457","Artek, Finland","","","","0","0","",""
"9354","Fritz Hansen","Denmark","","","0","0","",""
"42748","Adrian Berazain","","","","0","0","",""
"48849","Printext","","","","0","0","",""
"5392","Cindy Sherman","American, born 1954","American","Female","1954","0","Q229455","500104869.0"
"68258","Przemysław Kwiek","Polish, born 1945","Polish","Male","1945","0","",""
"37485","Tuan Andrew Nguyen","Vietnamese–American, born 1976","American","Male","1976","0","",""
"42741","Chi","","","","0","0","",""
"10137","Sandvikens Jernverks A.B., Sweden","est. 1862","","","1862","0","",""
"48188","Phu Nam","Vietnamese, born 1974","Vietnamese","Male","1974","0","",""
"3563","Jacques Lipchitz","American, born Lithuania. 1891–1973","American","Male","1891","1973","Q380426","500015743.0"
"46481","Jimmy Garcia","","","Male","0","0","",""
"10554","Danese, Milan","","","","0","0","",""
"10616","Bayerische Massindustrie, Hersbruck, West Germany (now Germany)","","","","0","0","",""
"49245","Johnston Marklee","founded 1998","","","1998","0","",""
"4144","Thomas Mukarobgwa","Zimbabwean (born Southern Rhodesia), 1924–1999","Zimbabwean","Male","1924","1999","",""
"9961","Riverside China, Riverside, CA","","","","0","0","",""
"10304","J.A. Henckels Zwillingswerk AG, Solingen, West Germany (now Germany)","","","","0","0","",""
"131252","Getama, Denmark","est. 1899","Danish","","1899","0","",""
"3716","Man Ray (Emmanuel Radnitzky)","American, 1890–1976","American","Male","1890","1976","Q46139","500015030.0"
"3389","Mikhail Larionov","Russian, 1881–1964","Russian","Male","1881","1964","Q38785","500012150.0"
"5401","Everett Shinn","American, 1873–1953","American","Male","1873","1953","",""
"29563","Creswell Manufacturing","India","Indian","","0","0","",""
"27190","Duro Bag Manufacturing Company, Elizabeth, New Jersey","founded 1953","American","","1953","0","",""
"48098","junya.ishigami+associates","Japanese, established 2004","Japanese","","2004","0","",""
"48286","Bianchini-Ferier","France","French","","0","0","",""
"23035","Iittala Lasitehdas, Finland","","","","0","0","",""
"40782","Dresdener Werkstätten für Handwerkskunst, Dresden, Germany","","","","0","0","",""
"43745","Luis Barragán","Mexican, 1902–1988","Mexican","Male","1902","1988","Q243295","500009714.0"
"39882","Luigi Ghirri","Italian, 1943–1992","Italian","Male","1943","1992","",""
"41414","LaboGroup, Paris","","","","0","0","",""
"10619","Red Wing Pottery, MN","","","","0","0","",""
"69828","David Dalton","American, born 1945","American","Male","1945","0","",""
"4397","Claes Oldenburg","American, born Sweden 1929","American","Male","1929","0","Q156731","500029735.0"
"28330","Karen Chen","Taiwanese, born 1977","Taiwanese","","1977","0","",""
"1369","Horia Damian","French, born Romania 1922","French","Male","1922","0","Q3140531","500023106.0"
"32286","Tom Kalin","American, born 1962","American","Male","1962","0","Q447005",""
"947","John Candelario","American, 1916-1993","American","Male","1916","1993","",""
"11135","Società Italiana Telecomunicazioni Siemens, Milan, Italy","","","","0","0","",""
"28759","Kembra Pfahler","American, born 1967","American","Female","1967","0","",""
"9567","Johannes Hansen, Denmark","est. ca. 1940","","Male","1940","0","",""
"24409","Various Artists","","","","0","0","",""
"34211","Königliche Porzellanmanufaktur, Meissen, Germany","","","","0","0","",""
"5863","John Thomson","British, 1837–1921","British","Male","1837","1921","Q736862","500022641.0"
"10305","Rubycliff Ltd., England","","","","0","0","",""
"32990","Interactive Telecommunications Program","est. 1979","American","","1979","0","",""
"10211","Style, Milan","","","","0","0","",""
"39496","New York University","USA, est. 1831","","","1831","0","",""
"10563","Lightolier Inc., Jersey City, NJ","","","","0","0","",""
"49348","Grainware","","","","0","0","",""
"23330","Daum, France","","","","0","0","",""
"7568","Thomas Blossfeldt","Swiss, born 1950","Swiss","Male","1950","0","",""
"10404","Strategi/Holmback ApS, Copenhagen","","","","0","0","",""
"469","Luis Fernando Benedit","Argentine, 1937–2011","Argentine","Male","1937","2011","Q9024950","500018458.0"
"9246","Württembergische Metallwarenfabrik, Geislingen, Germany","","","","0","0","",""
"670","Lee Bontecou","American, born 1931","American","Female","1931","0","Q276372","500024833.0"
"1646","Raoul Dufy","French, 1877–1953","French","Male","1877","1953","Q45205","500024166.0"
"42759","Magdiel Collazo","","","","0","0","",""
"23503","Kseniia Boguslavskaia","Russian, 1892–1972","","Female","1892","1972","",""
"5145","August Sander","German, 1876–1964","German","Male","1876","1964","Q61530","500008096.0"
"6769","Hans J. Zeidler","German","German","Male","0","0","",""
"3502","Gerd Leufert","Venezuelan, born Lithuania. 1914–1998","Venezuelan","Male","1914","1998","",""
"9495","Kosta Glasbruk, Sweden","","","","0","0","",""
"2470","Philippe Halsman","American, born Latvia. 1906–1979","American","Male","1906","1979","Q704572","500026767.0"
"46144","Stephen Malinowski","American, born 1953","American","Male","1953","0","",""
"10658","Ideal Standard S.p.A., Milan","","","","0","0","",""
"29180","Emissive Energy Corp.","USA","American","","0","0","",""
"10328","Alvin Lustig","American, 1915–1955","American","Male","1915","1955","Q4738169","500125903.0"
"9983","Unifor S.p.A., Turate, Italy","","","","0","0","",""
"9409","Danese S.r.l., Italy","","","","0","0","",""
"28322","Laerdal Medical Corporation","USA, est. 1967","American","","1967","0","",""
"23265","not tom dick & harry, The Netherlands","","","","0","0","",""
"39926","Lectus Produktion AB, Mönsterås, Sweden","est. 1987","","","1987","0","",""
"39335","Grafton Architects","Irish, est. 1978","Irish","","1978","0","",""
"3137","Yves Klein","French, 1928–1962","French","Male","1928","1962","Q154335","500005222.0"
"10797","Hudson Studios, Madison, NJ","","","","0","0","",""
"9318","Estler-Regale G.m.b.H., Berlin","","","","0","0","",""
"10160","Gedy S.p.A., Milan","","","","0","0","",""
"27208","Bayer HealthCare AG","German","German","","0","0","",""
"3821","André Masson","French, 1896–1987","French","Male","1896","1987","Q312529","500030295.0"
"24585","Clarence Sinclair Bull","American, 1896–1979","American","Male","1896","1979","Q15440234","500066501.0"
"9872","Stelton A/S, Copenhagen, Denmark","","","","0","0","",""
"10701","Kelly & Thompson, USA","","","","0","0","",""
"42625","Chris Welch","British","British","","0","0","",""
"3409","Henri Laurens","French, 1885–1954","French","Male","1885","1954","Q738892","500010480.0"
"22593","Motorola, England","","","","0","0","",""
"27809","Takefu Knife Village","Japan","Japanese","","0","0","",""
"10741","Minerva, Milan, Italy","","","","0","0","",""
"3778","Harry C. Markle","American","American","Male","0","0","",""
"67710","Designer unknown","","","","0","0","",""
"34660","Gebrüder Thonet, Koritschan, Moravia (Czech Republic)","","","","0","0","",""
"26529","John L. Dunmore","American","American","Male","0","0","",""
"32176","Ant Farm","USA, est. 1968","American","","1968","0","Q317874","500116257.0"
"29241","Wisser Verpackungen GmbH","Germany","German","","0","0","",""
"5441","Charles Simonds","American, born 1945","American","Male","1945","0","Q17559997",""
"9575","Landers, Frary & Clark, New Britain, CT","","American","","0","0","",""
"45519","Florian Idenburg","Dutch, born 1975","Dutch","Male","1975","0","",""
"10293","Olivetti, Milan","","","","0","0","",""
"1379","Joseph Dankowski","American, 1932–2010","American","Male","1932","2010","",""
"1479","Robert Delaunay","French, 1885–1941","French","Male","1885","1941","Q33978","500023463.0"
"9386","Bent Nobert MDD Industrial Design APS","","","","0","0","",""
"32098","Robert Mangurian","American, born 1944","American","Male","1944","0","",""
"23504","Vladimir Kozlinskii","Russian,  1891–1967","Russian","Male","1891","1967","",""
"32707","Louisiana Bendolph","American, born 1960","American","Female","1960","0","",""
"35938","Diamond Match Company","","","","0","0","",""
"4761","Wallace Putnam","American, 1899–1989","American","Male","1899","1989","",""
"624","Umberto Boccioni","Italian, 1882–1916","Italian","Male","1882","1916","Q152797","500012624.0"
"25167","J. Powell & Sons, London","","","","0","0","",""
"12225","Nikolai Rogovin","Russian","Russian","Male","0","0","",""
"1081","Roger Chastel","French, 1897–1981","French","Male","1897","1981","",""
"29423","Evermore Company","China","Chinese","","0","0","",""
"3048","Ellsworth Kelly","American, 1923–2015","American","Male","1923","2015","Q544899","500004975.0"
"1500","André Derain","French, 1880–1954","French","Male","1880","1954","Q156272","500004535.0"
"5988","Cy Twombly","American, 1928–2011","American","Male","1928","2011","Q159566","500032301.0"
"48072","Guillermo González Ruiz","Argentine, born 1937","Argentine","Male","1937","0","",""
"1000","Henri Cartier-Bresson","French, 1908–2004","French","Male","1908","2004","Q156567","500115484.0"
"27397","Teodoro González de León","Mexican, 1926–2016","Mexican","Male","1926","2016","",""
"37586","Lacaton & Vassal Architectes","French, founded 1987","French","","1987","0","",""
"2200","Keith Godard","British, born 1942","British","Male","1942","0","",""
"6246","Andy Warhol","American, 1928–1987","American","Male","1928","1987","Q5603","500006031.0"
"33739","Jean Chetaille","","","","0","0","",""
"22532","Kooperative Förbundet (KF), Stockholm","","","","0","0","",""
"68836","ZJ Design","founded 2008","","","2008","0","",""
